edge_id,source,source_label,source_type,target,target_label,target_type,predicate,layer,assertion_count,source_count,source_ids,population,care_setting
edge:5960d0183150,concept:e60a6cfa0bb4,fluid balance,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:37861865,Pediatric age unclear,Not specified
edge:597010f67418,concept:ef2a9264a999,7-year-old male,clinical_concept,concept:19ac73a03254,end-stage renal disease,clinical_concept,Association,empirical_assertion,1,1,PMID:34907635,Non-neonatal pediatric,Not specified
edge:59b75ce045a5,concept:6670fd44fff1,neonatal AKI,clinical_concept,concept:9462d97142c0,Chronic kidney disease,clinical_concept,Outcome,empirical_assertion,1,1,PMID:41236623,Neonatal,Not specified
edge:59f05ea1f841,concept:c42d80666e91,neutrophil gelatinase-associated lipocalin,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:28889829,Neonatal,Cardiac surgery
edge:5a00a51a1b5d,concept:faead1afc0f7,TyG index,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:41079204,Non-neonatal pediatric,PICU
edge:5b501b367e41,concept:fbfb66c84913,Mortality,clinical_concept,concept:dbe170b1ac75,KDIGO,clinical_concept,Outcome,empirical_assertion,1,1,PMID:35466638,Non-neonatal pediatric,PICU
edge:5c6111d5e56a,concept:0b6baed8ee51,neonates,clinical_concept,concept:01db9c235376,creatinine,clinical_concept,Monitoring,empirical_assertion,1,1,PMID:38084834,Neonatal,General inpatient
edge:5cc9a1859e6e,concept:c324fd366ebb,Serum creatinine,clinical_concept,concept:b2c3a81e8092,neonatal acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:34061255,Neonatal,General inpatient
edge:5e58fbe24b24,concept:044d4ce1cd53,gut microbiota,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:38301724,Not specified,Not specified
edge:600edd1b5b5f,concept:1b67e14fca16,90-day mortality,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:42174204,Non-neonatal pediatric,Sepsis
edge:6122d11e03eb,concept:6a523a52b63c,Diabetic ketoacidosis,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:36185097,Non-neonatal pediatric,Not specified
edge:629841672135,concept:7b0261c11888,therapeutic hypothermia,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Outcome,empirical_assertion,1,1,PMID:26456813,Neonatal,General inpatient
edge:631773fe983b,concept:04a3a8cdc90f,Cardiac surgery,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:40533280,Pediatric age unclear,Cardiac surgery
edge:63867284b303,concept:5f1b5d8e8f8c,SA-AKI,clinical_concept,concept:186238cccd6f,Sepsis,clinical_concept,Association,empirical_assertion,1,1,PMID:26399271,Non-neonatal pediatric,Sepsis
edge:63f3d836d603,concept:d10b7b3c40cc,NORAD,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:35255377,Non-neonatal pediatric,Sepsis
edge:6565ed81272a,concept:877092f761a5,5-year-old male child,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:39291530,Non-neonatal pediatric,General inpatient
edge:656ef5f474e9,concept:e60a6cfa0bb4,fluid balance,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:37861865,Pediatric age unclear,Not specified
edge:65dd4ef3a4e1,concept:4f4a351f26a7,Fluid overload,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Association,empirical_assertion,1,1,PMID:29128923,Neonatal,Cardiac surgery
edge:66b5e722475c,concept:0d9bd6b5d986,vancomycin plus piperacillin-tazobactam,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:34864693,Neonatal,PICU
edge:69dd63365fa2,concept:222e14394aeb,rhabdomyolysis,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:26590948,Not specified,Not specified
edge:6e57b4b8c676,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:fe7cce6fba96,ECMO,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:36949287,Neonatal,General inpatient
edge:6f0b126d03ea,concept:1cd91b92b952,renal failure,clinical_concept,concept:186238cccd6f,Sepsis,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:24408224,Non-neonatal pediatric,Sepsis
edge:7028af632d7b,concept:01db9c235376,creatinine,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:39081695,Non-neonatal pediatric,General inpatient
edge:71858b4fd65f,concept:b2a03bf05d09,She,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Outcome,empirical_assertion,1,1,PMID:35351784,Non-neonatal pediatric,Not specified
edge:735bcbc0b424,concept:037c298c139d,CRS,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:40288360,Pediatric age unclear,Not specified
edge:744ab104525e,concept:c25c6507b288,Renal resistive index,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:42093208,Neonatal,Cardiac surgery
edge:74521526619b,concept:0150705d6583,Neonatal AKI,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:41663237,Neonatal,General inpatient
edge:766fdb09f7ba,concept:42b89a6b7380,vancomycin,clinical_concept,concept:c4847974da78,nephrotoxicity,clinical_concept,Association,empirical_assertion,1,1,PMID:36452916,Non-neonatal pediatric,Not specified
edge:76a1fe64e557,concept:2afed6846cf8,intra-operative urine output,clinical_concept,concept:821dea596ce1,postoperative acute kidney injury,clinical_concept,Prediction,empirical_assertion,1,1,PMID:39021216,Explicitly non-pediatric,Cardiac surgery
edge:7867894b1762,concept:b253b8446dc6,cardiac surgery-associated acute kidney injury,clinical_concept,concept:04a3a8cdc90f,Cardiac surgery,clinical_concept,Association,empirical_assertion,1,1,PMID:26119410,Not specified,Cardiac surgery
edge:7888feab28db,concept:c324fd366ebb,Serum creatinine,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Association,empirical_assertion,1,1,PMID:41039427,Non-neonatal pediatric,Not specified
edge:7a89437feea5,concept:511d9f099a20,Neutrophil gelatinase-associated lipocalin,clinical_concept,concept:b253b8446dc6,cardiac surgery-associated acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:26094017,Neonatal,Cardiac surgery
edge:7bbd6bbe63f8,concept:97538d771d18,uNGAL,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:40025594,Neonatal,Not specified
edge:7c10a0807e04,concept:b84169bad39c,L-FABP,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:34499739,Non-neonatal pediatric,Not specified
edge:7da793f120a2,concept:7a4eb8dff375,infant,clinical_concept,concept:5bf3592fe600,continuous renal replacement therapy (CRRT),clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:41030581,Neonatal,General inpatient
edge:7e4e0ff0eb68,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:6a523a52b63c,Diabetic ketoacidosis,clinical_concept,Association,empirical_assertion,1,1,PMID:42032940,Non-neonatal pediatric,PICU
edge:7ed198d0187f,concept:4ac15857ca1d,NSAIDs,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:25503987,Not specified,Not specified
edge:805ca3558ee3,concept:daa4e10d4f1f,Peritoneal dialysis,clinical_concept,concept:da9923b574d7,patients with AKI,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:34869123,Neonatal,Not specified
edge:80753c4e9309,concept:511d9f099a20,Neutrophil gelatinase-associated lipocalin,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:26094017,Not specified,Cardiac surgery
edge:80bf95b458ae,concept:d56990b2d044,uKIM-1/cr,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:32828685,Neonatal,Sepsis
edge:81153efc8e18,concept:83041302c0a8,infants,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Outcome,empirical_assertion,1,1,PMID:38808996,Non-neonatal pediatric,Cardiac surgery
edge:822bbbea3d9a,concept:fe7cce6fba96,ECMO,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:36949287,Neonatal,General inpatient
edge:84c794a1102c,concept:44b04110b9cf,Sepsis-associated acute kidney injury,clinical_concept,concept:6df5cad550fc,poor outcomes,clinical_concept,Association,empirical_assertion,1,1,PMID:38977444,Non-neonatal pediatric,Sepsis
edge:8523fc5dfec5,concept:29166f0942dc,fluid overload,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:27900473,Not specified,Not specified
edge:86268d41d857,concept:b98555890ded,ApoA5,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Prediction,empirical_assertion,1,1,PMID:32322166,Non-neonatal pediatric,PICU
edge:89d378952137,concept:03e5ee22cc19,HELLP syndrome,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:39290922,Not specified,Not specified
edge:8a4774b401e8,concept:daa4e10d4f1f,Peritoneal dialysis,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:40125260,Neonatal,Cardiac surgery
edge:8b4a107b3d59,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:4276166e23d9,eGFR,clinical_concept,Association,empirical_assertion,1,1,PMID:36227434,Non-neonatal pediatric,General inpatient
edge:8bb500ba217b,concept:5968f4edfd74,CS-AKI,clinical_concept,concept:c044de379dff,Kidney Disease: Improving Global Outcomes criteria,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:41212047,Non-neonatal pediatric,Cardiac surgery
edge:8bce9c8e2e8e,concept:ac7142059aaf,passive cooling,clinical_concept,concept:9462d97142c0,Chronic kidney disease,clinical_concept,Association,empirical_assertion,1,1,PMID:39605197,Neonatal,Not specified
edge:8ccb71ca84be,concept:044d4ce1cd53,gut microbiota,clinical_concept,concept:968aa235c254,nAKI,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:38301724,Neonatal,Not specified
edge:8df41a08a7f5,concept:c25c6507b288,Renal resistive index,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:42093208,Neonatal,Cardiac surgery
edge:9062cd31600e,concept:222e14394aeb,rhabdomyolysis,clinical_concept,concept:9462d97142c0,Chronic kidney disease,clinical_concept,Association,empirical_assertion,1,1,PMID:41146051,Non-neonatal pediatric,Not specified
edge:91ce02a6a54a,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,concept:da9923b574d7,patients with AKI,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:34869123,Neonatal,Not specified
edge:920011d79673,concept:01db9c235376,creatinine,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:30395106,Neonatal,Cardiac surgery
edge:94327d3dfb5c,concept:dd04daa49c1d,Baclofen,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:32637443,Non-neonatal pediatric,Not specified
edge:946fd8e6c19f,concept:7a4eb8dff375,infant,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:41030581,Neonatal,General inpatient
edge:965d9e01bd54,concept:8206bbb079af,cardiorenal syndrome,clinical_concept,concept:d51947a9247d,pediatric patients,clinical_concept,Association,empirical_assertion,1,1,PMID:23010840,Non-neonatal pediatric,Not specified
edge:96f53bd0baca,concept:95ef3a63a17f,midodrine,clinical_concept,concept:bacdca30ec80,new-onset acute kidney injury,clinical_concept,Outcome,empirical_assertion,1,1,PMID:38374552,Non-neonatal pediatric,Not specified
edge:97d3fe77c89c,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:9462d97142c0,Chronic kidney disease,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:40870964,Pediatric age unclear,Not specified
edge:982e3e80e54e,concept:4ac15857ca1d,NSAIDs,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:39089953,Non-neonatal pediatric,General inpatient
edge:9890a2232196,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:a67cfd9b7a0b,in-hospital mortality,clinical_concept,Association,empirical_assertion,1,1,PMID:22773594,Not specified,PICU
edge:98dae1adb39d,concept:7b0261c11888,therapeutic hypothermia,clinical_concept,concept:b5b44b9e3ed5,mechanical ventilation,clinical_concept,Outcome,empirical_assertion,1,1,PMID:37669450,Non-neonatal pediatric,PICU
edge:9917a20b0c38,concept:42abe1123034,cidofovir,clinical_concept,concept:c4847974da78,nephrotoxicity,clinical_concept,Association,empirical_assertion,1,1,PMID:28419263,Not specified,Not specified
edge:99853545d0e7,concept:c324fd366ebb,Serum creatinine,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Outcome,empirical_assertion,1,1,PMID:34021797,Non-neonatal pediatric,General inpatient
edge:99a05cc4cebb,concept:9359273b50a4,SCD,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:40319883,Non-neonatal pediatric,Kidney replacement therapy
edge:9a612023859d,concept:32a6eb16dd8b,AKI stages,clinical_concept,concept:a67cfd9b7a0b,in-hospital mortality,clinical_concept,Association,empirical_assertion,1,1,PMID:35198918,Non-neonatal pediatric,Not specified
edge:9bf9b16e2567,concept:989fe9aa79c0,NGAL,clinical_concept,concept:98c2443d3f14,cardiac surgery-associated acute kidney injury (CSA-AKI),clinical_concept,Prediction,empirical_assertion,1,1,PMID:27906719,Non-neonatal pediatric,Cardiac surgery
edge:9c1219c4bf47,concept:bc55f896955a,milrinone clearance,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:25860636,Pediatric age unclear,Not specified
edge:9cd594a84f3f,concept:a5cc06456c35,NEC,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:35978106,Neonatal,General inpatient
edge:9cfe1d4ee1ba,concept:3b81417c9b72,SCLS,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:41514342,Non-neonatal pediatric,PICU
edge:9d750c38f21f,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:a67cfd9b7a0b,in-hospital mortality,clinical_concept,Outcome,empirical_assertion,1,1,PMID:42470123,Neonatal,Not specified
edge:9d94e6afe9d8,concept:04a3a8cdc90f,Cardiac surgery,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:23201106,Not specified,Cardiac surgery
edge:9dbd2a6b8ac0,concept:ebcb3fbb8865,eculizumab,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:25816809,Neonatal,General inpatient
edge:9e3d2e2a07ae,concept:e5c826f41729,AKD,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:35676902,Non-neonatal pediatric,General inpatient
edge:a1b99f77fae8,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:33172226,Non-neonatal pediatric,PICU
edge:a36f489157e6,concept:d56990b2d044,uKIM-1/cr,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Prediction,empirical_assertion,1,1,PMID:32828685,Neonatal,Sepsis
edge:a541b6a93c38,concept:fbfb66c84913,Mortality,clinical_concept,concept:60c211760c7c,multiple organ dysfunction syndromes,clinical_concept,Outcome,empirical_assertion,1,1,PMID:41023706,Neonatal,PICU
edge:a562b65f930e,concept:156be6eb85c9,HUS,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:36873657,Non-neonatal pediatric,General inpatient
edge:ab36731111cf,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:83c73b3f7837,chronic kidney disease (CKD),clinical_concept,Risk factor,empirical_assertion,1,1,PMID:26585035,Non-neonatal pediatric,Oncology or transplant
edge:ac0d0d6a72c7,concept:90eace7f13ff,Kidney replacement therapy,clinical_concept,concept:da9923b574d7,patients with AKI,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:34869123,Neonatal,PICU
